0,ID_REF,GSM83897,GSM85205,GSM85206,GSM85207,GSM85208,GSM85209,GSM85210,GeneID,Chromosome,Start,End
6563,214571_at,62.3,56.6,49.4,61.5,34.3,58.7,26.8,FGF3,11,69809969,69819024
6564,214575_s_at,147.4,287.9,277,268.9,230.6,254.7,220.4,AZU1,19,825097,832018
6565,214576_at,14.3,20.6,15,24.8,13,21.2,37.9,KRT36,17,41486136,41492546
6566,214577_at,34.9,135,36.7,34.3,227.2,58.5,47.4,MAP1B,5,72107234,72209570
6567,214580_x_at,42.5,46.4,52.4,74.9,141.2,187.4,55.1,KRT6C,12,52468516,52473785
6568,214581_x_at,226.9,113.3,148.7,64.2,233.3,59,198,TNFRSF21,6,47231532,47309905
6569,214582_at,414.3,591.6,753.8,298.3,340,311.1,468.3,PDE3B,11,14643723,14872044
6570,214583_at,146.8,353.2,415.7,467.2,212,486.2,425,RSC1A1,1,15659869,15661722
6571,214584_x_at,148.2,74.7,359.5,97.9,97.4,83.1,61.3,ACACB,12,109116595,109268226
6572,214585_s_at,319.3,777.2,223.7,1042.8,1188.8,280.4,305.2,VPS52,6,33250272,33272047
6573,214587_at,17.1,81.4,51,28.3,160.7,41.7,48.2,COL8A1,3,99638475,99799226
6574,214589_at,44.4,16,23.5,66.7,33.9,68.3,23.2,FGF12,3,192139395,192767764
6575,214590_s_at,386.5,90.3,198.5,56.8,326.3,19.9,112.6,UBE2D1,10,58334975,58370753
6576,214594_x_at,214.3,151.5,244.2,56.3,115.1,85.7,134,ATP8B1,18,57646426,57803315
6577,214595_at,78.2,110.8,80.2,125.1,68.6,115.7,103.9,KCNG1,20,51003656,51023129
6578,214596_at,18.5,51.8,44.7,55.5,33.7,27.2,34.3,CHRM3,1,239386565,239915452
6579,214597_at,100.5,136.1,197.8,300.2,149.3,74.3,286.2,SSTR2,17,73165012,73176633
6580,214598_at,57.9,163.9,215.7,433,186.6,230,193.5,CLDN8,21,30214006,30216073
6581,214599_at,179.3,552.7,448.6,481.7,388.7,441.1,489.8,IVL,1,152908545,152911886
6582,214600_at,202.4,241.4,246.9,258.3,294,295.9,325.3,TEAD1,11,12674591,12944483
6583,214601_at,19.6,34.6,98.4,26.1,35.6,140.2,25.1,TPH1,11,18017564,18042426
6584,214602_at,28.8,32.2,44.4,51.3,56.9,22.9,45.7,COL4A4,2,227002711,227164453
6585,214603_at,25.1,49.9,72.6,23.6,42.1,216.9,19.8,MAGEA2B,X,152714586,152718607
6586,214604_at,77.8,81.4,114.8,293.9,189.2,88.6,41.2,HOXD11,2,176104216,176109754
6587,214605_x_at,6.4,146.6,21.1,29.3,5.8,13.9,102.1,GPR1,2,206175316,206218047
6588,214606_at,205.6,158.2,172.3,93,164.1,129.4,204.9,TSPAN2,1,115048011,115089500
6589,214607_at,521.2,594.2,555.9,600.1,541.4,706.3,991.4,PAK3,X,110944285,111227361
6590,214608_s_at,46.8,81.6,77,304.3,32.4,370.6,260.9,EYA1,8,71197433,71592025
6591,214609_at,41.9,95.3,180.8,135.9,173,220,346.2,PHOX2A,11,72239077,72245664
6592,214610_at,530,469.6,543.2,904.4,605.8,726.3,868.3,CYP11B1,8,142872356,142879846
6593,214611_at,165.4,385.7,252.6,300.1,251.6,345,377.7,GRIK1,21,29536933,29940033
6594,214612_x_at,195.1,227.5,195,226.7,118.9,120.5,59,MAGEA6,X,152766136,152769747
6595,214613_at,189.8,22.9,53.2,60.7,41.9,56,30.1,GPR3,1,27392644,27395814
6596,214614_at,153.4,47.5,59.4,92.3,74.8,105.7,46.8,MNX1,7,156994051,157010651
6597,214615_at,184.1,305.1,152.5,143.3,251.1,171.8,224.3,P2RY10,X,78945332,78961954
6598,214616_at,756.8,936.4,910.3,1172.6,615.4,1090.8,1050.1,HIST1H3E,6,26224199,26227473
6599,214617_at,1158.6,1478.8,1268.9,2036.9,536.6,1188.4,2614.6,PRF1,10,70597348,70602775
6600,214619_at,73.8,184.1,313.9,354.3,127.6,111.1,183.3,CRHR1,CHR_HSCHR17_1_CTG5,46261820,46313387
6601,214621_at,51.5,51,91.7,172.8,28.1,22.9,111.7,GYS2,12,21536189,21604847
6602,214622_at,104.7,184.5,80.1,89.8,57.2,47.8,157.8,CYP21A2,6,32038265,32041670
6603,214623_at,337.9,51.1,50.9,73.9,232.3,139.5,259.6,FBXW4P1,22,23262767,23265005
6604,214624_at,332.2,193.2,182.4,487.6,435.4,508.2,665.4,UPK1A,19,35666516,35678483
6605,214627_at,320.2,328.4,299,309.3,402.9,397.8,437,EPX,17,58192737,58205174
6606,214628_at,126,96.2,113.9,151,139.9,133,77.2,NHLH1,1,160367067,160372848
6607,214630_at,64.7,164.1,65,270.9,113.5,380,97.3,CYP11B2,8,142910559,142917843
6608,214631_at,54.5,40,36,67.4,17.7,102.4,64.1,ZBTB33,X,120250752,120258398
6609,214632_at,114.8,160.3,304,98.7,346.1,86.2,86,NRP2,2,205681990,205798133
6610,214633_at,27.1,93,61.3,185.8,183.1,165.2,122.5,SOX3,X,140502985,140505116
6611,214634_at,435.2,496.2,350.6,226.8,641.5,841.1,514.6,,,,
6612,214635_at,560.7,479.5,487.1,870.7,763.2,683.8,404.1,CLDN9,16,3012456,3014505
6613,214636_at,153.4,421.7,331.9,447.3,224.5,195.5,337.3,CALCB,11,14904997,15082342
6614,214637_at,273.7,117.6,112.5,390.7,359.7,280.8,308.2,OSM,22,30262829,30266840
6615,214639_s_at,21.8,16.4,30,24,20.6,38.1,24.3,HOXA1,7,27092993,27095996
6616,214642_x_at,51.3,376.1,106.7,395.6,218.6,342.1,238.7,MAGEA10-MAGEA5,X,152114994,152138556
6617,214644_at,113.5,54.8,65,41.7,28.6,47.7,32.7,HIST1H2AK,6,27837947,27838339
6618,214646_at,89.2,560.4,426.6,675.2,194.7,677.6,862.4,HIST1H3A,6,26020490,26020900
6619,214649_s_at,19.6,40.2,20.8,90.5,31.6,101.8,21.8,MTMR2,11,95832882,95925315
6620,214651_s_at,166.3,87.2,126.4,248,255,246.5,230.6,HOXA10-HOXA9,,,
6621,214652_at,82.2,102.2,79.3,104.5,79,51.8,107.1,DRD1,5,175440039,175444208
6622,214655_at,61.3,48,51.3,61.5,15,198.6,94.3,GPR6,6,109978256,109980718
6623,214665_s_at,1526.8,1450.4,579.5,658.7,1344.5,1094.1,799.3,CHP1,15,41230839,41281890
6624,214683_s_at,532.3,200.2,404,190.2,215.2,273.3,308.7,CLK1,2,200853009,200864744
6625,214684_at,154.4,217.8,68.6,136.6,187.8,100.1,181.2,MEF2A,15,99565417,99716466
6626,214697_s_at,284.2,252.5,348.5,42.6,77.8,146.9,225.2,PTBP3,9,112217716,112333667
6627,214705_at,42.9,32,15.7,62.5,6.8,5.6,10,PATJ,1,61742406,62178675
6628,214709_s_at,229.6,171.3,286.8,233,113.8,210.4,206.1,KTN1,14,55559072,55701526
6629,214727_at,127.7,208.7,207.7,179.7,263.8,174.7,108.1,BRCA2,13,32315474,32400266
6630,214730_s_at,1177.3,1410.2,939.4,915.3,927.1,893.1,1057,GLG1,16,74447427,74607144
6631,214740_at,139.1,140.7,84.4,167.5,655.2,142.6,261.2,UPK3BL,,,
6632,214743_at,471.9,475,545.3,463.2,581.5,512.5,476.9,CUX1,7,101815904,102283958
6633,214770_at,26.5,12.8,11.2,54.9,103.3,90.4,22.6,MSR1,8,16107878,16567490
6634,214780_s_at,1709.2,919.5,1144.1,1304.3,1118.5,1489.2,1171.7,MYO9B,19,17075781,17214537
6635,214804_at,122.1,222.5,151.3,216.6,249.5,112.8,44.9,CENPI,X,101098218,101163681
6636,214806_at,52.7,109.3,220.6,253.2,69.2,103.6,90.5,BICD1,12,32106835,32383633
6637,214853_s_at,716.5,713.3,833.9,481,569.7,446.7,729.5,SHC1,1,154962298,154974395
6638,214864_s_at,387.1,349.5,456.2,458.5,456.2,585.2,642,GRHPR,9,37422666,37436990
6639,214882_s_at,348.2,271.6,304.7,324,412.1,274.2,451.1,SRSF2,17,76734115,76737374
6640,214909_s_at,205.8,190.3,260.3,172.2,108.4,120.7,220.3,DDAH2,CHR_HSCHR6_MHC_MCF_CTG1,31803320,31806899
6641,214910_s_at,263.7,515.7,548.7,493.8,537.2,144.6,703.6,APOM,CHR_HSCHR6_MHC_MCF_CTG1,31728695,31734489
6642,214911_s_at,804,558.6,636.9,723,522.6,773.5,548.5,BRD2,6,32968660,32981505
6643,214933_at,303.6,421.1,391.9,659.6,461.6,678.6,383.5,CACNA1A,19,13206442,13633025
6644,214951_at,457.4,485.7,367.3,654.4,356.4,210.8,829.2,SLC26A10,12,57619527,57626151
6645,214988_s_at,908.4,1143.9,1203.8,870,1081.4,1270.2,956,SON,21,33542618,33577481
6646,215000_s_at,605,819.1,961.4,519.5,886.7,507.3,708.6,FEZ2,2,36531805,36646087
6647,215001_s_at,13088.6,9145.8,12212.9,8299.4,13357.4,11017.3,6868.3,GLUL,1,182381704,182392206
6648,215071_s_at,2924.6,1518.6,3056.9,1530,2896.4,2499.5,1549.6,HIST1H2AC,6,26124145,26139116
6649,215075_s_at,1061.2,542.2,922.1,566.6,1093.4,1174.9,751.7,GRB2,17,75318076,75405709
6650,215088_s_at,385.1,539.2,665,399.5,256.9,367.7,499.2,SDHC,1,161314257,161375340
6651,215091_s_at,1602.5,2070.1,1710.2,1623.8,1418.3,2320.1,1937.7,GTF3A,13,27424544,27435823
6652,215093_at,331.3,336.1,142.5,262.9,273.1,257.8,233.1,NSDHL,X,152830967,152869729
6653,215097_at,169.4,582.4,188.9,161,388.9,404.8,323.7,CAPZB,1,19338776,19485539
6654,215111_s_at,42.2,231.4,543.5,529.7,126.3,51.9,311.7,TSC22D1,13,44432143,44577147
6655,215116_s_at,117.9,188.3,256.8,194.9,381.1,522.5,553.4,DNM1,9,128191655,128255248
6656,215123_at,169.2,59.7,131.9,71.1,127.9,25.1,182,NPIPB5,16,22479121,22536521
6657,215125_s_at,146.7,172,192.6,87.2,176.7,70,376.4,UGT1A10,2,233636454,233773305
6658,215127_s_at,2220.9,1967.9,2348.4,701.2,1748.2,1432.2,1261.6,RBMS1,2,160272151,160493794
6659,215148_s_at,718.5,634,518.7,614.2,760.6,997,805.8,APBA3,19,3750819,3761699
6660,215157_x_at,4702.9,6209.2,4606.2,3776.4,2716.1,2145.4,3741.5,PABPC1,8,100685816,100722809
6661,215158_s_at,761.2,626.5,533.6,932.7,776.6,1031,612.8,DEDD,1,161120974,161132688
6662,215171_s_at,295.4,268.1,327.5,30.6,229.6,134.3,241.9,TIMM17A,1,201955491,201970661
6663,215193_x_at,2347.6,2780,2043.6,1310.9,443.2,731.7,645.1,HLA-DQB1,CHR_HSCHR6_MHC_MANN_CTG1,32811324,32820618
6664,215228_at,176.4,286.1,339.3,442.8,151.6,339.2,336.6,NHLH2,1,115836377,115843917
6665,215243_s_at,675,546.7,556.4,727.4,510.4,701.6,651.2,GJB3,1,34781189,34786369
6666,215273_s_at,168.9,384.6,87.6,49.2,50.4,43.1,79.7,TADA3,3,9779860,9793011
6667,215274_at,396.9,803.2,551.3,714.4,457.3,555.8,834.1,SLC12A3,16,56865207,56915850
6668,215295_at,72.5,307.4,253.4,510,159.9,595,136.1,DTNB,2,25377198,25673647
6669,215313_x_at,51380.3,44220.3,31657.5,38466.8,48778.3,43217,43146.6,HLA-A,CHR_HSCHR6_MHC_SSTO_CTG1,29930538,29999232
6670,215332_s_at,97.7,453.1,264.5,153.6,86,265,119.8,CD8B,2,86815339,86861924
6671,215338_s_at,547.5,633.2,613,465.7,235.7,166.3,360,NKTR,3,42600614,42648741
6672,215389_s_at,254.3,59.7,186.5,84.7,80.3,713.5,498.4,TNNT2,1,201359008,201377762
6673,215399_s_at,1145.1,963,937.5,844.3,957.2,963.5,895.3,OS9,12,57693955,57721557
6674,215410_at,408.6,298.6,363.8,109.9,212.6,58,189.3,PMS2P9,7,77039944,77043776
6675,215416_s_at,586.8,372.8,372.6,441.6,708.4,673.8,498.2,STOML2,9,35099776,35103195
6676,215418_at,389.5,503.3,312.1,424.2,86.3,285.9,405.5,PARVA,11,12377185,12535356
6677,215446_s_at,166.3,144.4,126.3,331.2,182,125.1,107.7,LOX,5,122063195,122078360
6678,215460_x_at,476,523.3,432.2,613.8,663.4,649.5,477.7,BRD1,22,49773283,49827512
6679,215498_s_at,10309,10210.3,6778.5,13084.9,26329,19280.4,8953.8,LOC100996792,,,
6680,215506_s_at,196.9,120.8,169.3,50,36.8,196.8,134.3,DIRAS3,1,68045896,68051631
6681,215531_s_at,208.5,50.2,110.4,162.7,199.3,345.9,108.4,GABRA5,15,26866363,26949207
6682,215535_s_at,964.2,1041.2,954.1,1438.3,889.8,822.3,1188.7,AGPAT1,CHR_HSCHR6_MHC_MCF_CTG1,32244640,32254524
6683,215538_at,389.8,314.6,258.5,328,597.9,345.7,469.1,,,,
6684,215548_s_at,212.2,266,152.2,89.4,223.6,165.2,56.9,SCFD1,14,30622112,30735812
6685,215554_at,139.8,62.5,71.9,15.7,7.5,10.4,129.3,GPLD1,6,24424565,24495205
6686,215689_s_at,38.4,32.9,27.9,43.6,37.7,37,38.4,SHBG,17,7613946,7633383
6687,215690_x_at,782.3,565,506.4,499.1,527.8,614.4,203.9,GPAA1,8,144082590,144086216
6688,215698_at,309.9,487.8,384.8,346,487.3,327.7,384.7,KDM5A,12,280129,389454
6689,215705_at,662.7,673.2,572.4,593,351.1,300.6,413,PPP5C,19,46346994,46392981
6690,215712_s_at,644.4,267.8,366.5,652.2,471.7,718.9,390,IGFALS,16,1790413,1794971
6691,215715_at,58,104.1,76.3,125.8,147.4,156.7,120.6,SLC6A2,16,55655604,55706192
6692,215716_s_at,276.6,264.8,573.7,173.3,242,213.4,426,ATP2B1,12,89588049,89709300
6693,215726_s_at,120.5,316.5,268.4,371.4,413.8,190.6,372.8,CYB5A,18,74250847,74292016
6694,215735_s_at,284.4,421.3,235.9,497.1,486.1,168.4,342.4,TSC2,16,2047465,2089487
6695,215739_s_at,113,166.2,59.4,67.9,46.5,52.7,129.7,TUBGCP3,CHR_HSCHR13_1_CTG1,112468853,112488558
6696,215783_s_at,929.3,716.9,655.5,662.6,2143.1,1024.2,741.2,ALPL,1,21509372,21578412
6697,215793_at,120.6,48.8,133.6,77,122.2,103.7,254,MTMR7,8,17298030,17413528
6698,215794_x_at,275.1,241.6,285.1,391.5,251.8,269.1,238.4,GLUD2,X,121047588,121050080
6699,215795_at,73.2,148.1,122.8,43.8,53.6,29.9,208.2,MYH7B,20,34975403,35002437
6700,215800_at,193.6,70.9,190.2,84.3,27.4,383.9,105.2,DUOX1,15,45129933,45165576
6701,215807_s_at,70.7,43.1,38.2,72.5,65.2,78.2,46.9,PLXNB1,3,48403854,48430051
6702,215813_s_at,308.5,631.7,596.3,512.1,520.3,432.9,785.9,PTGS1,9,122370530,122395703
6703,215819_s_at,368.4,222.3,136,566.9,527.4,396,300.1,RHCE,1,25362249,25430192
6704,215836_s_at,512.2,581.2,614.8,837.2,864.3,685.1,666.7,PCDHGA12,5,141430589,141512979
6705,215884_s_at,471.2,561.7,549,267.3,280,352.7,662.6,UBQLN2,X,56563639,56567868
6706,215885_at,43.5,20.8,125.5,20.2,41.3,52.4,27.6,SSX2B,X,52751132,52790305
6707,215889_at,137.1,64.7,85.2,212.3,306.7,296.7,26.2,SKIL,3,170357678,170396835
6708,215905_s_at,94.2,429.9,132.1,149.6,82,136.5,122.8,SNRNP40,1,31259568,31296782
6709,215916_at,597.3,627.3,503.9,694,697.4,630.2,465.3,CHRNE,17,4897774,4934438
6710,215918_s_at,211.5,443.7,290.5,465,223.4,484.6,257.2,SPTBN1,2,54456285,54671445
6711,215925_s_at,81.3,58.3,189.5,180.5,265.8,297.2,57.8,CD72,9,35609533,35646810
6712,215930_s_at,173.3,40,19.3,142.8,43.5,478.6,216.8,MIA2,14,39230231,39388513
6713,215938_s_at,450.2,399.9,538.2,719.3,533.6,822.7,736.8,PLA2G6,22,38111495,38205690
6714,215983_s_at,140.9,209.2,254,273.5,44.1,216.6,165.1,UBXN8,8,30732247,30767006
6715,215999_at,187.3,535.8,490.6,649.1,203.6,449.5,465.7,CDRT1,17,15565483,15619512
6716,216015_s_at,15.6,28.2,31.9,70.5,47.3,43.7,40.6,NLRP3,1,247416156,247449108
6717,216026_s_at,323.6,289.4,226.7,785,595.8,308.2,560.4,POLE,12,132623753,132687365
6718,216030_s_at,106.9,37.8,57.5,29.1,72.2,167,50.8,SEMG2,20,45221300,45224458
6719,216032_s_at,549.9,715.3,588.5,764.2,520.7,555.3,682.6,ERGIC3,20,35542021,35557634
6720,216083_s_at,47.3,88.1,75.8,75.1,95.6,45.3,85.8,NEU3,11,74988134,75018893
6721,216088_s_at,162,77.1,155.3,25.8,27.5,29.5,132.1,PSMA7,20,62136735,62143440
6722,216091_s_at,506.3,668,567.4,850.9,614.5,415.7,708.4,BTRC,10,101354033,101557321
6723,216092_s_at,901.9,1036.9,825.4,1161.2,992.1,869.1,911.4,SLC7A8,14,23125295,23183674
6724,216194_s_at,106.3,208.6,139.2,41.2,36.4,109.7,68.7,TBCB,19,36114289,36125947
6725,216199_s_at,59.3,44.4,94.1,27.2,25.1,74.6,50.6,MAP3K4,6,160991727,161117385
6726,216203_at,143.1,379.6,403.6,596.2,257.7,392.6,573.9,SPTLC2,14,77505997,77616773
6727,216215_s_at,130.9,628.2,400.6,476.7,521.7,152.8,683.3,RBFOX2,CHR_HSCHR22_1_CTG4,35744967,35945128
6728,216219_at,86,117,186.1,118.9,151.3,173.7,104.8,AQP6,12,49967194,49977139
6729,216220_s_at,1038.7,1003.8,848.8,855.6,1370.1,883.6,922.8,ADORA1,1,203090654,203167405
6730,216221_s_at,1427.5,1961,1901.9,1175.2,1405.7,1509.6,1805.1,PUM2,2,20248691,20352234
6731,216237_s_at,52.7,225.9,39.4,55.1,51.7,30,74.3,MCM5,22,35400063,35425430
6732,216238_s_at,50,266.2,229,215.1,137.8,94,269.8,FGB,4,154562956,154571086
6733,216241_s_at,472,974.5,761.6,609.3,328.7,347.5,887.7,TCEA1,8,53966552,54022529
6734,216247_at,97.5,116.4,182,589.7,184.6,203.1,236.8,SNORD54,8,56073835,56073901
6735,216248_s_at,240.4,261.6,283.7,133.9,241.8,175.2,139.9,NR4A2,2,156324432,156342348
6736,216250_s_at,905.2,2119.7,1758.2,1481.4,1096,1018.6,1719.5,LPXN,11,58526871,58578220
6737,216256_at,625.9,390.2,352.4,831.3,523.1,466.7,404.4,GRM8,7,126438598,127253294
6738,216262_s_at,510.7,574.2,504.7,563.8,691.7,847.2,868.8,TGIF2,20,36573488,36593950
6739,216264_s_at,87.9,50.8,121.8,125.8,41.3,83,174.2,LAMB2,3,49121114,49133118
6740,216266_s_at,363.8,535.8,523,455.5,379.9,402,388.9,ARFGEF1,8,67173511,67343677
6741,216268_s_at,175.8,222.5,205.1,235.5,143,277,335.9,JAG1,20,10637684,10673999
6742,216299_s_at,124,241.5,92.6,95.9,294.1,331.3,79.4,XRCC3,14,103697609,103715504
6743,216305_s_at,63.7,288.8,290.3,208.4,230.3,279.9,293.4,GCFC2,2,75652000,75710989
6744,216321_s_at,988.5,981.2,1483.4,422.3,875.5,397.4,825.8,NR3C1,5,143277931,143435512
6745,216326_s_at,811.6,601.3,635.7,784.2,786.1,771.7,646,HDAC3,5,141620876,141636870
6746,216331_at,83.9,36.8,73.6,81.5,99.3,75.5,45.7,ITGA7,12,55684568,55716043
6747,216339_s_at,16.8,44.3,23.4,22.3,33,21.4,17.2,TNXA,6,32008614,32012472
6748,216341_s_at,365.1,706.6,617,839.2,601.3,696.2,713.1,GNRHR,4,67739328,67754360
6749,216343_at,30.9,69.8,143.9,164.7,59.5,86,101.3,,,,
6750,216368_s_at,206.8,216.7,210.4,411.7,326.9,345.6,426.3,COL4A3,2,227164565,227314792
6751,216485_s_at,240.1,107.4,118.5,216.1,549.1,265.1,317.9,TPSAB1,16,1240696,1242554
6752,216520_s_at,13299.4,9486.7,12990.1,13375.9,16711.9,14313.3,14768.5,TPT1,13,45333471,45341370
6753,216521_s_at,146.5,173.8,83.3,215.5,92.9,252.4,248.4,BRCC3,X,155071420,155123074
6754,216526_x_at,58494,44289.3,42150.4,54162.1,62702.4,57467.1,48744.3,HLA-C,CHR_HSCHR6_MHC_SSTO_CTG1,31262172,31265564
6755,216537_s_at,578.3,533.2,325.2,327.3,616.1,623.2,460.7,SIGLEC7,19,51142299,51153526
6756,216598_s_at,34.7,24.4,34.1,31.2,32.9,46.4,36.9,CCL2,17,34255218,34257203
6757,216615_s_at,474.2,880.2,1021,848.1,693.7,860.1,701.6,HTR3A,11,113974881,113990313
6758,216617_s_at,23.2,33.7,25.3,24.7,50.5,37.6,21.2,MAG,19,35292125,35313804
6759,216620_s_at,41.1,41.5,120.5,94,58.9,62,40.3,ARHGEF10,8,1823976,1958641
6760,216696_s_at,887.1,1132.6,927.4,1363.6,1454,1323.4,818.6,PRODH2,19,35799988,35813299
6761,216699_s_at,877.4,972.3,859.3,846.7,1043.9,1596.4,1010.8,KLK1,19,50819148,50823787
6762,216711_s_at,720.5,990.9,641.1,602,830.8,1157,1170.5,TAF1,X,71366239,71532374
6763,216716_at,341.5,391,251.4,310,446.4,692.8,186.7,,,,
6764,216733_s_at,152.3,221.8,260.9,392.7,273.5,182.1,294.7,GATM,15,45361124,45402327
6765,216834_at,11.6,130.7,30.3,28.4,27.8,20.7,39,RGS1,1,192575727,192580031
6766,216835_s_at,996.2,991.6,999.5,1407.1,1462.4,1528.9,1103.3,DOK1,2,74549026,74557554
6767,216836_s_at,119,128.9,261,76,123.6,221.2,102,ERBB2,17,39687914,39730426
6768,216841_s_at,895.5,453.8,1163.5,486.5,1298,955.1,610.5,LOC100129518,,,
6769,216856_s_at,240.1,22.1,173.2,44,171.4,276.4,43.2,,,,
6770,216860_s_at,36.5,60.6,46.7,58.5,52.2,68.3,82.2,GDF11,12,55743280,55757278
6771,216862_s_at,320.3,228,188.6,235.9,64,72.8,208.9,CMC4,X,155061622,155071362
6772,216881_x_at,90.9,240.1,112.9,255.1,413.6,249.6,162.6,PRB4,CHR_HSCHR12_3_CTG2,11303340,11306692
6773,216885_s_at,627.9,869.6,604.3,1082.5,836.7,682.3,747.8,DCAF8,1,160215715,160262531
6774,216889_s_at,274.3,114.1,345.2,138.5,216.6,508.2,110.1,HNF4A,20,44355700,44434596
6775,216902_s_at,38.6,87.6,29.4,112.5,24,14.3,108.4,RRN3,CHR_HSCHR16_1_CTG1,15002502,15036801
6776,216903_s_at,701.7,936.2,778.2,774,984.7,1146.1,855.2,MICU1,10,72367327,72626191
6777,216910_at,1055.3,783.2,1007.9,1351,1283.9,1312.3,1113.2,XPNPEP2,X,129738974,129769538
6778,216917_s_at,155.5,230.6,150.7,417.7,143.6,223.4,343,SYCP1,1,114854803,114995370
6779,216921_s_at,209.8,207.7,315.2,160.4,266.7,253.1,373.2,KRT35,17,41476689,41481140
6780,216924_s_at,484.5,704.5,618,796,636.7,791.6,821.6,DRD2,11,113409615,113475691
6781,216934_at,196.6,188.5,58.3,57.1,61.7,153.1,88.7,,,,
6782,216942_s_at,322.8,210.8,667.1,88.8,719,220.2,285.1,CD58,1,116514535,116571039
6783,216950_s_at,537,694.2,589,688.3,509,376,502.4,FCGR1CP,1,143874793,143883575
6784,216958_s_at,274,217.2,82.6,78.6,63.1,190.9,25.6,IVD,15,40405795,40435947
6785,216960_s_at,205.6,420.2,347.1,173.8,237.1,440.4,322.9,ZNF133,20,18288283,18316996
6786,216963_s_at,402.2,268.2,406.4,502.7,524.8,250.6,613,GAP43,3,115623324,115721490
6787,216973_s_at,328.1,253.2,66.1,686.6,232.2,97.9,536.3,HOXB7,17,48607227,48633572
6788,216979_at,634.1,668.7,438,846.2,431.7,630.8,625.8,NR4A3,9,99821855,99866891
6789,216986_s_at,95.9,184.8,200.7,208.6,143.1,67,178.5,IRF4,6,391739,411447
6790,216989_at,179.2,186,280.5,244.6,193.7,133.8,354.1,SPAM1,7,123925237,123971414
6791,216994_s_at,59.9,70.5,46.2,97.6,91.9,310.1,279.3,RUNX2,6,45328157,45664349
6792,217004_s_at,282.2,295.3,344,373.9,632.1,597.5,461.9,MCF2,X,139581770,139708227
6793,217006_x_at,354.5,301,220.4,298.1,296.6,63.8,168.5,FASN,17,82078333,82098332
6794,217007_s_at,32.7,32.4,35.2,75.9,92.4,62.6,66.1,ADAM15,1,155050566,155062775
6795,217008_s_at,335,313.2,233,432.4,228.3,457.8,249.5,GRM7,3,6770001,7741533
6796,217028_at,6153.7,2538.1,3863.9,1851.6,3462.3,3041.7,2953.6,CXCR4,2,136114349,136118165
6797,217041_at,242.4,346.3,263.3,349.5,315.8,328.9,161.6,NPTXR,22,38818452,38843982
6798,217057_s_at,367.6,365.7,385.9,715.4,507.6,483.1,765.5,GNAS,20,58839718,58911192
6799,217061_s_at,377.7,346.1,415.8,495.7,606.4,621,540.2,ETV1,7,13891228,13991425
6800,217080_s_at,272.1,489.6,536.2,774.5,377.1,497.1,448.3,HOMER2,15,82836946,82986153
6801,217088_s_at,45,68.9,33.9,127.5,39,30.5,62.4,NCR1,CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1,54905329,54909244
6802,217099_s_at,119.1,143.9,274.3,145.5,59.9,37,134.2,GEMIN4,17,744414,753999
6803,217110_s_at,205.6,62.4,197.6,298.8,228.6,82.1,176.8,MUC4,3,195746765,195812277
6804,217127_at,67.7,140.3,138,170.2,66.8,195.3,96.4,CTH,1,70411218,70439851
6805,217149_x_at,1325.5,1048.8,850.7,1054.9,548.3,1532.3,1219.7,TNK1,17,7380534,7389774
6806,217175_at,33.9,75.3,145.7,87.9,154.3,30.4,115.1,,,,
6807,217176_s_at,45.9,52.2,129.1,175.4,10.2,7.8,66.1,ZFX,X,24149173,24216255
6808,217192_s_at,58.8,102.4,96.9,131.7,98.5,49.2,71.5,PRDM1,6,106086320,106109939
6809,217207_s_at,1126.4,994.7,569.5,947.4,590.2,1169.9,929.2,BTNL3,5,180988845,181006727
6810,217225_x_at,1084.2,1458.8,1160.7,1218.8,1051.1,1370.6,1231.8,NOMO1,CHR_HSCHR16_1_CTG1,15317897,15380303
6811,217232_x_at,101863.2,79648.1,63746.8,117929.8,109812.7,118884.8,103138.1,HBB,11,5225464,5229395
6812,217269_s_at,2304.2,1795,1244.9,2725.3,3021.2,1740.9,1793.2,TMPRSS15,21,18269116,18485879
6813,217287_s_at,293.8,369.6,277.1,618.8,275.5,398,452.5,TRPC6,11,101451564,101872562
6814,217289_s_at,270.6,31.6,269,512.6,241.1,380.1,469,SLC37A4,11,119024114,119030906
6815,217293_at,500.8,605.5,502.9,894.3,768.6,603.9,814,,,,
6816,217296_at,135.5,381.6,352,227.6,124.8,430.1,393.3,KIR2DS1,CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1,54847887,54862123
6817,217315_s_at,444.6,499.9,530.6,492.2,712.9,686.5,655.7,KLK13,19,51056206,51065114
6818,217319_x_at,171.4,239.7,100,244.1,15.7,427.4,338.2,CYP4A11,1,46929177,46941484
6819,217349_s_at,78.3,81.1,54.5,110.9,190.2,68.6,32.7,PRICKLE3,X,49175264,49186528
6820,217427_s_at,55,107.4,40.8,84.8,82.6,70.6,36.4,HIRA,22,19330698,19447450
6821,217428_s_at,123.2,306.5,238,143.2,276.9,426.7,317,COL10A1,6,116118923,116158747
6822,217452_s_at,8.2,43.8,92.1,3.7,16.8,103.8,6.2,B3GALT2,1,193179045,193186654
6823,217464_at,38.1,20.6,54.4,36,25.1,83.4,23,,,,
6824,217478_s_at,645,907.2,767,554.5,463.7,291.5,541.5,HLA-DMA,6,32948613,32969094
